买家会员名,宝贝ID,类别,购买次数
1571,545957998521,7,2.085714285714286
1571,548547222435,7,1.9333333333333333
1571,544115759872,7,1.88
1571,529338111966,7,1.875
1571,544115359956,7,1.875
1571,546243180299,7,1.8333333333333333
1572,549882564050,7,2.888888888888889
1572,538585695146,7,2.8333333333333335
1572,544016559367,7,2.6363636363636362
1572,39539028043,7,2.323529411764706
1572,545957998521,7,2.085714285714286
1572,548547222435,7,1.9333333333333333
1572,544115759872,7,1.88
1572,544115359956,7,1.875
1572,529338111966,7,1.875
1572,546243180299,7,1.8333333333333333
1573,549882564050,7,2.888888888888889
1573,538585695146,7,2.8333333333333335
1573,544016559367,7,2.6363636363636362
1573,39539028043,7,2.323529411764706
1573,545957998521,7,2.085714285714286
1573,548547222435,7,1.9333333333333333
1573,544115759872,7,1.88
1573,544115359956,7,1.875
1573,529338111966,7,1.875
1573,546243180299,7,1.8333333333333333
1574,39539028043,0,3.4375
1574,549378588703,0,2.75
1574,540520509637,0,2.0
1574,545959606207,0,2.0
1574,544768785584,0,1.8571428571428572
1574,549882564050,0,1.8333333333333333
1574,549736062191,0,1.8333333333333333
1574,550715341924,0,1.8
1574,36286235128,0,1.7741935483870968
1574,531877266868,0,1.6956521739130435
1575,549882564050,7,2.888888888888889
1575,538585695146,7,2.8333333333333335
1575,544016559367,7,2.6363636363636362
1575,39539028043,7,2.323529411764706
1575,545957998521,7,2.085714285714286
1575,548547222435,7,1.9333333333333333
1575,544115759872,7,1.88
1575,544115359956,7,1.875
1575,529338111966,7,1.875
1575,546243180299,7,1.8333333333333333
1576,549736062191,2,4.0
1576,544115359956,2,2.4444444444444446
1576,544115759872,2,2.0294117647058822
1576,540520509637,2,2.0
1576,540522690300,2,2.0
1576,537396783238,2,1.962962962962963
1576,39539028043,2,1.7894736842105263
1576,528705813655,2,1.6666666666666667
1576,549882564050,2,1.625
1576,549378588703,2,1.5625
1577,549882564050,7,2.888888888888889
1577,538585695146,7,2.8333333333333335
1577,544016559367,7,2.6363636363636362
1577,39539028043,7,2.323529411764706
1577,545957998521,7,2.085714285714286
1577,548547222435,7,1.9333333333333333
1577,544115759872,7,1.88
1577,529338111966,7,1.875
1577,544115359956,7,1.875
1577,546243180299,7,1.8333333333333333
1578,549882564050,7,2.888888888888889
1578,538585695146,7,2.8333333333333335
1578,544016559367,7,2.6363636363636362
1578,39539028043,7,2.323529411764706
1578,545957998521,7,2.085714285714286
1578,548547222435,7,1.9333333333333333
1578,544115759872,7,1.88
1578,529338111966,7,1.875
1578,544115359956,7,1.875
1578,546243180299,7,1.8333333333333333
1579,549882564050,7,2.888888888888889
1579,538585695146,7,2.8333333333333335
1579,544016559367,7,2.6363636363636362
1579,39539028043,7,2.323529411764706
1579,545957998521,7,2.085714285714286
1579,548547222435,7,1.9333333333333333
1579,544115759872,7,1.88
1579,529338111966,7,1.875
1579,544115359956,7,1.875
1579,546243180299,7,1.8333333333333333
1580,544115359956,3,3.3636363636363638
1580,537396783238,3,3.1511627906976742
1580,39539028043,3,3.12
1580,544115759872,3,2.5510204081632653
1580,36286235128,3,2.4596774193548385
1580,544768785584,3,2.380952380952381
1580,35753244214,3,2.3333333333333335
1580,549378588703,3,2.1923076923076925
1580,549882564050,3,2.12
1580,549736062191,3,2.1176470588235294
1581,549882564050,7,2.888888888888889
1581,538585695146,7,2.8333333333333335
1581,544016559367,7,2.6363636363636362
1581,39539028043,7,2.323529411764706
1581,545957998521,7,2.085714285714286
1581,548547222435,7,1.9333333333333333
1581,544115759872,7,1.88
1581,529338111966,7,1.875
1581,544115359956,7,1.875
1581,546243180299,7,1.8333333333333333
1582,549736062191,2,4.0
1582,544115359956,2,2.4444444444444446
1582,544115759872,2,2.0294117647058822
1582,540522690300,2,2.0
1582,540520509637,2,2.0
1582,537396783238,2,1.962962962962963
1582,546243180299,2,1.8181818181818181
1582,39539028043,2,1.7894736842105263
1582,528705813655,2,1.6666666666666667
1582,549882564050,2,1.625
1583,549882564050,7,2.888888888888889
1583,538585695146,7,2.8333333333333335
1583,544016559367,7,2.6363636363636362
1583,39539028043,7,2.323529411764706
1583,545957998521,7,2.085714285714286
1583,544115759872,7,1.88
1583,544115359956,7,1.875
1583,529338111966,7,1.875
1583,546243180299,7,1.8333333333333333
1583,549378588703,7,1.6774193548387097
1584,549882564050,7,2.888888888888889
1584,538585695146,7,2.8333333333333335
1584,544016559367,7,2.6363636363636362
1584,39539028043,7,2.323529411764706
1584,545957998521,7,2.085714285714286
1584,548547222435,7,1.9333333333333333
1584,544115759872,7,1.88
1584,529338111966,7,1.875
1584,544115359956,7,1.875
1584,546243180299,7,1.8333333333333333
1585,549882564050,7,2.888888888888889
1585,538585695146,7,2.8333333333333335
1585,544016559367,7,2.6363636363636362
1585,39539028043,7,2.323529411764706
1585,545957998521,7,2.085714285714286
1585,548547222435,7,1.9333333333333333
1585,544115759872,7,1.88
1585,544115359956,7,1.875
1585,529338111966,7,1.875
1585,546243180299,7,1.8333333333333333
1586,549736062191,2,4.0
1586,544115359956,2,2.4444444444444446
1586,544115759872,2,2.0294117647058822
1586,540522690300,2,2.0
1586,540520509637,2,2.0
1586,537396783238,2,1.962962962962963
1586,546243180299,2,1.8181818181818181
1586,39539028043,2,1.7894736842105263
1586,528705813655,2,1.6666666666666667
1586,549882564050,2,1.625
1587,549882564050,7,2.888888888888889
1587,538585695146,7,2.8333333333333335
1587,544016559367,7,2.6363636363636362
1587,39539028043,7,2.323529411764706
1587,545957998521,7,2.085714285714286
1587,548547222435,7,1.9333333333333333
1587,544115759872,7,1.88
1587,544115359956,7,1.875
1587,529338111966,7,1.875
1587,546243180299,7,1.8333333333333333
1588,549882564050,7,2.888888888888889
1588,538585695146,7,2.8333333333333335
1588,544016559367,7,2.6363636363636362
1588,39539028043,7,2.323529411764706
1588,545957998521,7,2.085714285714286
1588,548547222435,7,1.9333333333333333
1588,544115759872,7,1.88
1588,544115359956,7,1.875
1588,529338111966,7,1.875
1588,546243180299,7,1.8333333333333333
1589,549882564050,7,2.888888888888889
1589,538585695146,7,2.8333333333333335
1589,544016559367,7,2.6363636363636362
1589,39539028043,7,2.323529411764706
1589,545957998521,7,2.085714285714286
1589,548547222435,7,1.9333333333333333
1589,544115759872,7,1.88
1589,544115359956,7,1.875
1589,529338111966,7,1.875
1589,546243180299,7,1.8333333333333333
1590,549882564050,7,2.888888888888889
1590,538585695146,7,2.8333333333333335
1590,544016559367,7,2.6363636363636362
1590,39539028043,7,2.323529411764706
1590,545957998521,7,2.085714285714286
1590,548547222435,7,1.9333333333333333
1590,544115759872,7,1.88
1590,544115359956,7,1.875
1590,529338111966,7,1.875
1590,546243180299,7,1.8333333333333333
1591,544115359956,3,3.3636363636363638
1591,537396783238,3,3.1511627906976742
1591,39539028043,3,3.12
1591,544115759872,3,2.5510204081632653
1591,36286235128,3,2.4596774193548385
1591,544768785584,3,2.380952380952381
1591,35753244214,3,2.3333333333333335
1591,549378588703,3,2.1923076923076925
1591,549736062191,3,2.1176470588235294
1591,544016559367,3,2.111111111111111
1592,549882564050,7,2.888888888888889
1592,538585695146,7,2.8333333333333335
1592,544016559367,7,2.6363636363636362
1592,39539028043,7,2.323529411764706
1592,545957998521,7,2.085714285714286
1592,548547222435,7,1.9333333333333333
1592,544115759872,7,1.88
1592,544115359956,7,1.875
1592,529338111966,7,1.875
1592,546243180299,7,1.8333333333333333
1593,544115359956,3,3.3636363636363638
1593,537396783238,3,3.1511627906976742
1593,544115759872,3,2.5510204081632653
1593,36286235128,3,2.4596774193548385
1593,544768785584,3,2.380952380952381
1593,35753244214,3,2.3333333333333335
1593,549378588703,3,2.1923076923076925
1593,549736062191,3,2.1176470588235294
1593,544016559367,3,2.111111111111111
1593,42577833473,3,2.1025641025641026
1594,549736062191,2,4.0
1594,544115359956,2,2.4444444444444446
1594,544115759872,2,2.0294117647058822
1594,540520509637,2,2.0
1594,540522690300,2,2.0
1594,537396783238,2,1.962962962962963
1594,546243180299,2,1.8181818181818181
1594,39539028043,2,1.7894736842105263
1594,528705813655,2,1.6666666666666667
1594,549882564050,2,1.625
1595,549882564050,7,2.888888888888889
1595,538585695146,7,2.8333333333333335
1595,544016559367,7,2.6363636363636362
1595,39539028043,7,2.323529411764706
1595,545957998521,7,2.085714285714286
1595,548547222435,7,1.9333333333333333
1595,544115759872,7,1.88
1595,544115359956,7,1.875
1595,529338111966,7,1.875
1595,546243180299,7,1.8333333333333333
1596,39539028043,5,7.0
1596,36286235128,5,2.7142857142857144
1596,544115759872,5,2.125
1596,541592740476,5,2.0
1596,539677826038,5,2.0
1596,537396783238,5,2.0
1596,536083448292,5,1.8
1596,549378588703,5,1.6666666666666667
1596,531145857565,5,1.6666666666666667
1596,521926312352,5,1.5
1597,39539028043,0,3.4375
1597,549378588703,0,2.75
1597,544016559367,0,2.6666666666666665
1597,540520509637,0,2.0
1597,545959606207,0,2.0
1597,544768785584,0,1.8571428571428572
1597,549882564050,0,1.8333333333333333
1597,549736062191,0,1.8333333333333333
1597,550715341924,0,1.8
1597,531877266868,0,1.6956521739130435
1598,39539028043,0,3.4375
1598,549378588703,0,2.75
1598,544016559367,0,2.6666666666666665
1598,545959606207,0,2.0
1598,540520509637,0,2.0
1598,544768785584,0,1.8571428571428572
1598,549736062191,0,1.8333333333333333
1598,549882564050,0,1.8333333333333333
1598,550715341924,0,1.8
1598,36286235128,0,1.7741935483870968
1599,549736062191,2,4.0
1599,544115359956,2,2.4444444444444446
1599,544115759872,2,2.0294117647058822
1599,540522690300,2,2.0
1599,540520509637,2,2.0
1599,537396783238,2,1.962962962962963
1599,546243180299,2,1.8181818181818181
1599,39539028043,2,1.7894736842105263
1599,528705813655,2,1.6666666666666667
1599,549882564050,2,1.625
1600,549882564050,7,2.888888888888889
1600,538585695146,7,2.8333333333333335
1600,544016559367,7,2.6363636363636362
1600,39539028043,7,2.323529411764706
1600,545957998521,7,2.085714285714286
1600,548547222435,7,1.9333333333333333
1600,544115759872,7,1.88
1600,529338111966,7,1.875
1600,544115359956,7,1.875
1600,546243180299,7,1.8333333333333333
1601,544115359956,3,3.3636363636363638
1601,537396783238,3,3.1511627906976742
1601,39539028043,3,3.12
1601,544115759872,3,2.5510204081632653
1601,36286235128,3,2.4596774193548385
1601,35753244214,3,2.3333333333333335
1601,549378588703,3,2.1923076923076925
1601,549882564050,3,2.12
1601,549736062191,3,2.1176470588235294
1601,544016559367,3,2.111111111111111
1602,549882564050,7,2.888888888888889
1602,538585695146,7,2.8333333333333335
1602,544016559367,7,2.6363636363636362
1602,39539028043,7,2.323529411764706
1602,545957998521,7,2.085714285714286
1602,548547222435,7,1.9333333333333333
1602,544115759872,7,1.88
1602,529338111966,7,1.875
1602,544115359956,7,1.875
1602,546243180299,7,1.8333333333333333
1603,544016559367,4,5.714285714285714
1603,36286235128,4,4.178571428571429
1603,537396783238,4,4.15625
1603,545974803385,4,4.0
1603,538585695146,4,3.6666666666666665
1603,544768785584,4,3.4285714285714284
1603,541254875522,4,3.4
1603,549736062191,4,3.1666666666666665
1603,544115359956,4,3.0
1603,521826021046,4,3.0
1604,549882564050,7,2.888888888888889
1604,538585695146,7,2.8333333333333335
1604,544016559367,7,2.6363636363636362
1604,39539028043,7,2.323529411764706
1604,545957998521,7,2.085714285714286
1604,548547222435,7,1.9333333333333333
1604,544115759872,7,1.88
1604,529338111966,7,1.875
1604,544115359956,7,1.875
1604,546243180299,7,1.8333333333333333
1605,549882564050,7,2.888888888888889
1605,538585695146,7,2.8333333333333335
1605,544016559367,7,2.6363636363636362
1605,39539028043,7,2.323529411764706
1605,545957998521,7,2.085714285714286
1605,548547222435,7,1.9333333333333333
1605,544115759872,7,1.88
1605,544115359956,7,1.875
1605,529338111966,7,1.875
1605,546243180299,7,1.8333333333333333
1606,549882564050,7,2.888888888888889
1606,538585695146,7,2.8333333333333335
1606,544016559367,7,2.6363636363636362
1606,39539028043,7,2.323529411764706
1606,545957998521,7,2.085714285714286
1606,548547222435,7,1.9333333333333333
1606,544115759872,7,1.88
1606,529338111966,7,1.875
1606,544115359956,7,1.875
1606,546243180299,7,1.8333333333333333
1607,545957998521,1,7.0
1607,544115359956,1,4.0
1607,546275765548,1,2.8333333333333335
1607,528705813655,1,1.5
1607,521019257989,1,1.3333333333333333
1607,548547222435,1,1.3333333333333333
1607,40400203213,1,1.2727272727272727
1607,541592740476,1,1.1428571428571428
1607,545602185334,1,1.0
1607,530910185416,1,1.0
1608,549882564050,7,2.888888888888889
1608,538585695146,7,2.8333333333333335
1608,544016559367,7,2.6363636363636362
1608,39539028043,7,2.323529411764706
1608,545957998521,7,2.085714285714286
1608,548547222435,7,1.9333333333333333
1608,544115759872,7,1.88
1608,529338111966,7,1.875
1608,544115359956,7,1.875
1608,546243180299,7,1.8333333333333333
1609,544115359956,3,3.3636363636363638
1609,537396783238,3,3.1511627906976742
1609,39539028043,3,3.12
1609,544115759872,3,2.5510204081632653
1609,544768785584,3,2.380952380952381
1609,35753244214,3,2.3333333333333335
1609,549378588703,3,2.1923076923076925
1609,549882564050,3,2.12
1609,549736062191,3,2.1176470588235294
1609,544016559367,3,2.111111111111111
1611,549736062191,2,4.0
1611,544115359956,2,2.4444444444444446
1611,544115759872,2,2.0294117647058822
1611,540522690300,2,2.0
1611,540520509637,2,2.0
1611,537396783238,2,1.962962962962963
1611,546243180299,2,1.8181818181818181
1611,39539028043,2,1.7894736842105263
1611,528705813655,2,1.6666666666666667
1611,549882564050,2,1.625
1612,549882564050,7,2.888888888888889
1612,538585695146,7,2.8333333333333335
1612,544016559367,7,2.6363636363636362
1612,39539028043,7,2.323529411764706
1612,545957998521,7,2.085714285714286
1612,548547222435,7,1.9333333333333333
1612,544115759872,7,1.88
1612,529338111966,7,1.875
1612,544115359956,7,1.875
1612,546243180299,7,1.8333333333333333
1613,544115359956,3,3.3636363636363638
1613,537396783238,3,3.1511627906976742
1613,39539028043,3,3.12
1613,544115759872,3,2.5510204081632653
1613,36286235128,3,2.4596774193548385
1613,544768785584,3,2.380952380952381
1613,35753244214,3,2.3333333333333335
1613,549378588703,3,2.1923076923076925
1613,549882564050,3,2.12
1613,549736062191,3,2.1176470588235294
1614,549882564050,7,2.888888888888889
1614,538585695146,7,2.8333333333333335
1614,544016559367,7,2.6363636363636362
1614,39539028043,7,2.323529411764706
1614,545957998521,7,2.085714285714286
1614,548547222435,7,1.9333333333333333
1614,544115759872,7,1.88
1614,529338111966,7,1.875
1614,544115359956,7,1.875
1614,546243180299,7,1.8333333333333333
1615,549882564050,7,2.888888888888889
1615,538585695146,7,2.8333333333333335
1615,544016559367,7,2.6363636363636362
1615,39539028043,7,2.323529411764706
1615,545957998521,7,2.085714285714286
1615,548547222435,7,1.9333333333333333
1615,544115759872,7,1.88
1615,529338111966,7,1.875
1615,544115359956,7,1.875
1615,546243180299,7,1.8333333333333333
1616,549736062191,2,4.0
1616,544115359956,2,2.4444444444444446
1616,540520509637,2,2.0
1616,540522690300,2,2.0
1616,537396783238,2,1.962962962962963
1616,546243180299,2,1.8181818181818181
1616,39539028043,2,1.7894736842105263
1616,528705813655,2,1.6666666666666667
1616,549882564050,2,1.625
1616,549378588703,2,1.5625
1617,544115359956,3,3.3636363636363638
1617,537396783238,3,3.1511627906976742
1617,39539028043,3,3.12
1617,544115759872,3,2.5510204081632653
1617,36286235128,3,2.4596774193548385
1617,544768785584,3,2.380952380952381
1617,35753244214,3,2.3333333333333335
1617,549378588703,3,2.1923076923076925
1617,549882564050,3,2.12
1617,549736062191,3,2.1176470588235294
1618,39539028043,6,4.444444444444445
1618,544016559367,6,4.4
1618,545957998521,6,3.0
1618,529055709096,6,3.0
1618,35798985871,6,3.0
1618,544115759872,6,2.727272727272727
1618,42577833473,6,2.6
1618,539677826038,6,2.515625
1618,549882564050,6,2.4
1618,537396783238,6,2.375
1619,549882564050,7,2.888888888888889
1619,538585695146,7,2.8333333333333335
1619,544016559367,7,2.6363636363636362
1619,39539028043,7,2.323529411764706
1619,545957998521,7,2.085714285714286
1619,548547222435,7,1.9333333333333333
1619,544115759872,7,1.88
1619,544115359956,7,1.875
1619,529338111966,7,1.875
1619,546243180299,7,1.8333333333333333
1620,544115359956,3,3.3636363636363638
1620,544768785584,3,2.380952380952381
1620,35753244214,3,2.3333333333333335
1620,549378588703,3,2.1923076923076925
1620,549882564050,3,2.12
1620,549736062191,3,2.1176470588235294
1620,42577833473,3,2.1025641025641026
1620,537180206236,3,2.1
1620,545940561990,3,2.0
1620,35722000205,3,1.8850574712643677
1621,544115359956,3,3.3636363636363638
1621,537396783238,3,3.1511627906976742
1621,544115759872,3,2.5510204081632653
1621,36286235128,3,2.4596774193548385
1621,544768785584,3,2.380952380952381
1621,35753244214,3,2.3333333333333335
1621,549378588703,3,2.1923076923076925
1621,549882564050,3,2.12
1621,549736062191,3,2.1176470588235294
1621,544016559367,3,2.111111111111111
1622,549736062191,2,4.0
1622,544115359956,2,2.4444444444444446
1622,540520509637,2,2.0
1622,540522690300,2,2.0
1622,537396783238,2,1.962962962962963
1622,528705813655,2,1.6666666666666667
1622,549882564050,2,1.625
1622,549378588703,2,1.5625
1622,36286235128,2,1.5192307692307692
1622,520310825412,2,1.5
1623,545957998521,1,7.0
1623,544115359956,1,4.0
1623,528705813655,1,1.5
1623,548547222435,1,1.3333333333333333
1623,521019257989,1,1.3333333333333333
1623,40400203213,1,1.2727272727272727
1623,541592740476,1,1.1428571428571428
1623,521826021046,1,1.0
1623,529405509010,1,1.0
1623,533204346200,1,1.0
1624,39539028043,5,7.0
1624,36286235128,5,2.7142857142857144
1624,539677826038,5,2.0
1624,541592740476,5,2.0
1624,537396783238,5,2.0
1624,536083448292,5,1.8
1624,549378588703,5,1.6666666666666667
1624,531145857565,5,1.6666666666666667
1624,520310825412,5,1.6666666666666667
1624,549882564050,5,1.5
1625,549882564050,7,2.888888888888889
1625,538585695146,7,2.8333333333333335
1625,544016559367,7,2.6363636363636362
1625,39539028043,7,2.323529411764706
1625,545957998521,7,2.085714285714286
1625,548547222435,7,1.9333333333333333
1625,544115759872,7,1.88
1625,529338111966,7,1.875
1625,544115359956,7,1.875
1625,546243180299,7,1.8333333333333333
1626,549882564050,7,2.888888888888889
1626,538585695146,7,2.8333333333333335
1626,544016559367,7,2.6363636363636362
1626,39539028043,7,2.323529411764706
1626,545957998521,7,2.085714285714286
1626,548547222435,7,1.9333333333333333
1626,544115759872,7,1.88
1626,544115359956,7,1.875
1626,529338111966,7,1.875
1626,546243180299,7,1.8333333333333333
1627,549882564050,7,2.888888888888889
1627,538585695146,7,2.8333333333333335
1627,544016559367,7,2.6363636363636362
1627,39539028043,7,2.323529411764706
1627,545957998521,7,2.085714285714286
1627,548547222435,7,1.9333333333333333
1627,544115759872,7,1.88
1627,529338111966,7,1.875
1627,544115359956,7,1.875
1627,546243180299,7,1.8333333333333333
1628,538585695146,7,2.8333333333333335
1628,544016559367,7,2.6363636363636362
1628,39539028043,7,2.323529411764706
1628,545957998521,7,2.085714285714286
1628,548547222435,7,1.9333333333333333
1628,544115759872,7,1.88
1628,529338111966,7,1.875
1628,544115359956,7,1.875
1628,546243180299,7,1.8333333333333333
1628,549378588703,7,1.6774193548387097
1629,549882564050,7,2.888888888888889
1629,538585695146,7,2.8333333333333335
1629,544016559367,7,2.6363636363636362
1629,39539028043,7,2.323529411764706
1629,545957998521,7,2.085714285714286
1629,548547222435,7,1.9333333333333333
1629,544115759872,7,1.88
1629,544115359956,7,1.875
1629,529338111966,7,1.875
1629,546243180299,7,1.8333333333333333
1630,549882564050,7,2.888888888888889
1630,538585695146,7,2.8333333333333335
1630,544016559367,7,2.6363636363636362
1630,39539028043,7,2.323529411764706
1630,545957998521,7,2.085714285714286
1630,548547222435,7,1.9333333333333333
1630,544115759872,7,1.88
1630,544115359956,7,1.875
1630,529338111966,7,1.875
1630,546243180299,7,1.8333333333333333
1631,39539028043,6,4.444444444444445
1631,544016559367,6,4.4
1631,35798985871,6,3.0
1631,545957998521,6,3.0
1631,529055709096,6,3.0
1631,544115759872,6,2.727272727272727
1631,42577833473,6,2.6
1631,549882564050,6,2.4
1631,537396783238,6,2.375
1631,36286235128,6,2.2857142857142856
1632,549882564050,7,2.888888888888889
1632,538585695146,7,2.8333333333333335
1632,544016559367,7,2.6363636363636362
1632,39539028043,7,2.323529411764706
1632,548547222435,7,1.9333333333333333
1632,544115759872,7,1.88
1632,529338111966,7,1.875
1632,544115359956,7,1.875
1632,546243180299,7,1.8333333333333333
1632,549378588703,7,1.6774193548387097
1633,549882564050,7,2.888888888888889
1633,538585695146,7,2.8333333333333335
1633,544016559367,7,2.6363636363636362
1633,39539028043,7,2.323529411764706
1633,545957998521,7,2.085714285714286
1633,548547222435,7,1.9333333333333333
1633,544115759872,7,1.88
1633,529338111966,7,1.875
1633,544115359956,7,1.875
1633,546243180299,7,1.8333333333333333
1634,39539028043,0,3.4375
1634,549378588703,0,2.75
1634,544016559367,0,2.6666666666666665
1634,540520509637,0,2.0
1634,545959606207,0,2.0
1634,544768785584,0,1.8571428571428572
1634,549882564050,0,1.8333333333333333
1634,549736062191,0,1.8333333333333333
1634,550715341924,0,1.8
1634,36286235128,0,1.7741935483870968
1635,538585695146,7,2.8333333333333335
1635,544016559367,7,2.6363636363636362
1635,39539028043,7,2.323529411764706
1635,545957998521,7,2.085714285714286
1635,548547222435,7,1.9333333333333333
1635,544115759872,7,1.88
1635,544115359956,7,1.875
1635,529338111966,7,1.875
1635,546243180299,7,1.8333333333333333
1635,549378588703,7,1.6774193548387097
1636,549736062191,2,4.0
1636,544115359956,2,2.4444444444444446
1636,544115759872,2,2.0294117647058822
1636,540522690300,2,2.0
1636,540520509637,2,2.0
1636,537396783238,2,1.962962962962963
1636,546243180299,2,1.8181818181818181
1636,39539028043,2,1.7894736842105263
1636,528705813655,2,1.6666666666666667
1636,549882564050,2,1.625
1637,545957998521,1,7.0
1637,544115359956,1,4.0
1637,546275765548,1,2.8333333333333335
1637,528705813655,1,1.5
1637,548547222435,1,1.3333333333333333
1637,521019257989,1,1.3333333333333333
1637,541592740476,1,1.1428571428571428
1637,546273141690,1,1.0
1637,533204346200,1,1.0
1637,545602185334,1,1.0
1638,544115359956,3,3.3636363636363638
1638,537396783238,3,3.1511627906976742
1638,39539028043,3,3.12
1638,544115759872,3,2.5510204081632653
1638,36286235128,3,2.4596774193548385
1638,544768785584,3,2.380952380952381
1638,35753244214,3,2.3333333333333335
1638,549378588703,3,2.1923076923076925
1638,549882564050,3,2.12
1638,549736062191,3,2.1176470588235294
1639,549736062191,2,4.0
1639,544115359956,2,2.4444444444444446
1639,544115759872,2,2.0294117647058822
1639,540522690300,2,2.0
1639,540520509637,2,2.0
1639,537396783238,2,1.962962962962963
1639,546243180299,2,1.8181818181818181
1639,39539028043,2,1.7894736842105263
1639,528705813655,2,1.6666666666666667
1639,549882564050,2,1.625
1640,549882564050,7,2.888888888888889
1640,538585695146,7,2.8333333333333335
1640,544016559367,7,2.6363636363636362
1640,39539028043,7,2.323529411764706
1640,545957998521,7,2.085714285714286
1640,548547222435,7,1.9333333333333333
1640,544115759872,7,1.88
1640,529338111966,7,1.875
1640,544115359956,7,1.875
1640,546243180299,7,1.8333333333333333
1641,549882564050,7,2.888888888888889
1641,538585695146,7,2.8333333333333335
1641,544016559367,7,2.6363636363636362
1641,39539028043,7,2.323529411764706
1641,545957998521,7,2.085714285714286
1641,548547222435,7,1.9333333333333333
1641,544115759872,7,1.88
1641,544115359956,7,1.875
1641,529338111966,7,1.875
1641,546243180299,7,1.8333333333333333
1642,549882564050,7,2.888888888888889
1642,538585695146,7,2.8333333333333335
1642,544016559367,7,2.6363636363636362
1642,39539028043,7,2.323529411764706
1642,545957998521,7,2.085714285714286
1642,548547222435,7,1.9333333333333333
1642,544115759872,7,1.88
1642,529338111966,7,1.875
1642,544115359956,7,1.875
1642,546243180299,7,1.8333333333333333
1643,549882564050,7,2.888888888888889
1643,538585695146,7,2.8333333333333335
1643,544016559367,7,2.6363636363636362
1643,39539028043,7,2.323529411764706
1643,545957998521,7,2.085714285714286
1643,548547222435,7,1.9333333333333333
1643,544115759872,7,1.88
1643,544115359956,7,1.875
1643,529338111966,7,1.875
1643,546243180299,7,1.8333333333333333
1644,549882564050,7,2.888888888888889
1644,538585695146,7,2.8333333333333335
1644,544016559367,7,2.6363636363636362
1644,39539028043,7,2.323529411764706
1644,545957998521,7,2.085714285714286
1644,548547222435,7,1.9333333333333333
1644,544115759872,7,1.88
1644,529338111966,7,1.875
1644,544115359956,7,1.875
1644,546243180299,7,1.8333333333333333
1645,549882564050,7,2.888888888888889
1645,538585695146,7,2.8333333333333335
1645,544016559367,7,2.6363636363636362
1645,39539028043,7,2.323529411764706
1645,545957998521,7,2.085714285714286
1645,548547222435,7,1.9333333333333333
1645,544115759872,7,1.88
1645,529338111966,7,1.875
1645,544115359956,7,1.875
1645,546243180299,7,1.8333333333333333
1646,549882564050,7,2.888888888888889
1646,538585695146,7,2.8333333333333335
1646,544016559367,7,2.6363636363636362
1646,39539028043,7,2.323529411764706
1646,545957998521,7,2.085714285714286
1646,548547222435,7,1.9333333333333333
1646,544115759872,7,1.88
1646,544115359956,7,1.875
1646,529338111966,7,1.875
1646,546243180299,7,1.8333333333333333
1647,544115359956,2,2.4444444444444446
1647,544115759872,2,2.0294117647058822
1647,540520509637,2,2.0
1647,540522690300,2,2.0
1647,537396783238,2,1.962962962962963
1647,546243180299,2,1.8181818181818181
1647,39539028043,2,1.7894736842105263
1647,528705813655,2,1.6666666666666667
1647,549882564050,2,1.625
1647,549378588703,2,1.5625
1648,549882564050,7,2.888888888888889
1648,538585695146,7,2.8333333333333335
1648,544016559367,7,2.6363636363636362
1648,39539028043,7,2.323529411764706
1648,545957998521,7,2.085714285714286
1648,548547222435,7,1.9333333333333333
1648,544115759872,7,1.88
1648,529338111966,7,1.875
1648,544115359956,7,1.875
1648,546243180299,7,1.8333333333333333
1649,549882564050,7,2.888888888888889
1649,538585695146,7,2.8333333333333335
1649,544016559367,7,2.6363636363636362
1649,39539028043,7,2.323529411764706
1649,545957998521,7,2.085714285714286
1649,548547222435,7,1.9333333333333333
1649,544115759872,7,1.88
1649,544115359956,7,1.875
1649,529338111966,7,1.875
1649,546243180299,7,1.8333333333333333
1650,39539028043,0,3.4375
1650,549378588703,0,2.75
1650,544016559367,0,2.6666666666666665
1650,545959606207,0,2.0
1650,540520509637,0,2.0
1650,544768785584,0,1.8571428571428572
1650,549736062191,0,1.8333333333333333
1650,549882564050,0,1.8333333333333333
1650,550715341924,0,1.8
1650,36286235128,0,1.7741935483870968
1651,549736062191,2,4.0
1651,544115359956,2,2.4444444444444446
1651,544115759872,2,2.0294117647058822
1651,540520509637,2,2.0
1651,540522690300,2,2.0
1651,537396783238,2,1.962962962962963
1651,546243180299,2,1.8181818181818181
1651,39539028043,2,1.7894736842105263
1651,528705813655,2,1.6666666666666667
1651,549882564050,2,1.625
1652,549882564050,7,2.888888888888889
1652,538585695146,7,2.8333333333333335
1652,544016559367,7,2.6363636363636362
1652,39539028043,7,2.323529411764706
1652,545957998521,7,2.085714285714286
1652,548547222435,7,1.9333333333333333
1652,544115759872,7,1.88
1652,529338111966,7,1.875
1652,544115359956,7,1.875
1652,546243180299,7,1.8333333333333333
1653,549736062191,2,4.0
1653,544115359956,2,2.4444444444444446
1653,544115759872,2,2.0294117647058822
1653,540520509637,2,2.0
1653,540522690300,2,2.0
1653,537396783238,2,1.962962962962963
1653,546243180299,2,1.8181818181818181
1653,39539028043,2,1.7894736842105263
1653,528705813655,2,1.6666666666666667
1653,549882564050,2,1.625
1654,549882564050,7,2.888888888888889
1654,538585695146,7,2.8333333333333335
1654,544016559367,7,2.6363636363636362
